"","year","block","fence","plot","treatment","depth.cat","depth0","depth1","moisture","bulk.density","ash","C","N","CtoN","delta13C","delta15N","soil.stock","ash.stock","C.stock","N.stock","cu.soil.stock","cu.ash.stock","cu.C.stock","cu.N.stock","fracModern","fracModernSe","d14C","d14CSe","dryWt","LFracWt","HFracWt","HFracC","LFracC","HFracN","LFracN","HFracd15N","LFracd15N","HFracd13C","LFracd13C","LFracF14C","LFracF14CSe","HFracF14C","HFracF14CSe","LFracd14C","LFracd14CSe","HFracd14C","HFracd14CSe","Ti","Zr","Fe","FeGap","FeDCB","FeDCBGap","coreNum","midDepth","percC","percAsh","Fe.stock","FeDCB.stock","feAsh","hCAsh","tiAsh","tiFe","tiHC","tiLC","zrAsh","zrFe","zrHC","zrLC","bulkAge","LFracAge","HFracAge","LFracOffset","HFracOffset","treatmentReal"
"11",2009,1,1,2,"i","95-105",95,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c"
"12",2009,1,1,2,"i","105-115",105,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c"
"13",2009,1,1,5,"i","0-5",0,5,633.333333333333,0.03696,55.8802045288524,483.888555431131,12.88,37.5689872229139,-27.9934456289139,-3.22857499162858,1.848,0.103266617969319,0.89422605043673,0.02380224,1.848,0.103266617969319,0.89422605043673,0.02380224,1.13841356116674,0.145561716423151,130.317844173319,1.65709431962823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1077.029626,28.35547,7330.9,7330.9,4865.099629,4865.099629,2,2.5,48.3888555431131,5.58802045288524,0.0135475032,0.008990704114392,131.189569934642,NA,0.0518836280635909,6.80659085231143,NA,NA,1.97070281426661,258.535654672626,NA,NA,-1041.36341906363,NA,NA,NA,NA,"w"
"14",2009,1,1,5,"i","05-15",5,15,774.744027303754,0.0473262798634812,63.15987933635,457.160089585666,11.16,40.9641657334827,-27.2221555400556,0.271339149680579,4.73262798634812,0.298912212561581,2.16356863421454,0.052816128327645,6.58062798634812,0.4021788305309,3.05779468465127,0.076618368327645,1.12385951956987,0.146189728244072,115.867302223583,1.64296717750433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,519.16859,40.54861,20620.3,20620.3,17882.37581,17882.37581,2,10,45.7160089585666,6.315987933635,0.0975882088668941,0.0846306322208006,326.477824477612,NA,0.121655817691802,39.7179266950645,NA,NA,1.55763364851101,508.532844898999,NA,NA,-938.003457686886,NA,NA,NA,NA,"w"
"15",2009,1,1,5,"i","15-25",15,25,753.820033955857,0.199159802000239,243.74051593323,362.091914893617,15.97,22.6732570377969,-25.8397788224627,1.66537433752345,19.9159802000239,4.85433128926981,7.21141540761001,0.318058203794381,26.496608186372,5.25651011980071,10.2692100922613,0.394676572122026,0.979887150718932,0.160197334553223,-27.0812211700886,1.56975309708125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5014.49983,213.393275,6674.9,6674.9,4222.528154,4222.528154,2,20,36.2091914893617,24.374051593323,0.13293717623714,0.0840957871091075,27.3852706614788,NA,0.048607144121337,1.33111979784432,NA,NA,1.14221273342953,31.2798048579553,NA,NA,163.213419792523,NA,NA,NA,NA,"w"
"16",2009,1,1,5,"i","25-35",25,35,437.402913754544,0.517658728453559,590.646987036499,215.632003620874,10.2156487909949,21.1080087063048,-26.104422198987,1.15373457815122,51.7658728453559,30.575356827424,11.1623788808275,0.528821976347457,78.2624810317279,35.8318669472247,21.4315889730887,0.923498548469483,0.800801427203799,0.151195517651456,-204.893394031401,1.19571785583809,6.11752255101727,1.3980621565606,4.73433387490485,20.8480334512668,337.103740311722,1.35760356162548,19.2294096015386,NA,NA,NA,NA,0.795286207618841,0.159340141377641,0.662010528801283,0.155369740914634,-210.369392670265,1.25910290481736,-342.697294498318,1.02856404342615,5080.877854,233.78423,9433,9433,6924.238529,6924.238529,2,30,21.5632003620874,59.0646987036499,0.488307478550242,0.358439251243128,15.9706223971936,0.0352969437055276,0.116249003422018,1.8565689377031,0.00410323452961064,0.066347538751858,2.52646205878172,40.3491715416391,0.0891763890629697,1.44194388266361,1784.46884495059,1839.98451250263,3313.40218511861,55.5156675520407,1528.93334016802,"w"
"17",2009,1,1,5,"i","35-45",35,45,348.698173887166,0.945479149995048,813.760138796529,107.043650842623,4.83694384591679,22.1304307539121,-26.3821006461932,0.56610308927076,94.5479149995048,76.9393244329194,10.120754001105,0.457322955601118,172.810396031233,112.771191380144,31.5523429741937,1.3808215040706,0.664227540717076,0.164962620490468,-340.496048646505,1.0950681875236,8.02623885406719,0.671338254622771,7.3350520045143,35.9214675821825,325.435210337208,2.36932060074658,17.6867967271464,NA,NA,NA,NA,0.759072531404888,0.164121986822632,0.676371592380092,0.158186188405033,-246.325538858294,1.24437689591862,-328.438358222297,1.07108632933726,5243.710778,213.274895,27216.9,27216.9,8218.914184,8218.914184,2,40,10.7043650842623,81.3760138796529,2.57330114775002,0.777081199657056,33.4458505675286,0.0441425745371441,0.155187838011711,5.19038924003753,0.00685039070669021,0.0620620061088365,3.81554584188884,127.614176061369,0.168428016725468,1.52589553654315,3286.54535795037,2214.36026699547,3141.00470657611,-1072.1850909549,-145.54065137426,"w"
"18",2009,1,1,5,"i","45-55",45,55,426.073661056641,0.724047181387466,882.287910095481,69.1589009898824,3.21423368124501,21.5164508397206,-26.8153212554964,0.721688464488753,72.4047181387466,63.8818074476871,5.00743073295792,0.232725683722611,245.215114169979,176.652998827831,36.5597737071516,1.61354718779321,0.667518804218176,0.30798340982746,-337.228190644746,1.70755473752679,8.06773001748454,1.28341132467842,6.65528771337286,35.1071806069466,322.592510883118,2.43181460407618,15.629236990269,NA,NA,NA,NA,0.6763498717255,0.175449031824614,0.653773596985906,0.178310812432682,-328.459924412572,1.14051867221907,-350.875650176562,1.13380965453879,4556.035302,205.631493,39303.8,39303.8,13759.6603586,13759.6603586,2,50,6.91589009898824,88.2287910095481,2.84578056078167,0.996264329949318,44.5475899083175,0.0397910706983929,0.193652562285498,8.62675492938926,0.00770564279682717,0.0708055336492908,4.29062638812568,191.137064788028,0.170728617950299,1.5687894211959,3246.83993862298,3141.26267840991,3413.97816309938,-105.577260213071,167.138224476407,"w"
"19",2009,1,1,5,"i","55-65",55,65,314.70098212006,0.790796165877922,838.894320310677,35.0387191655872,1.24565877733297,28.1286655729327,-27.8365503560812,0.906848658650486,79.0796165877922,66.3394412078449,2.77084847734197,0.0985062185107091,324.294730757772,242.992440035676,39.3306221844936,1.71205340630392,0.414295857634061,0.798179359578421,-588.650366944919,3.40819027287288,8.04337871120872,0.25738491654698,7.70772276847707,18.1340577325359,363.300264057723,1.32759904552743,8.84133651490855,NA,NA,NA,NA,0.403984103185582,0.213560881508836,0.37283520698165,0.235160024584627,-598.8887903575,0.855737730963704,-629.816174224504,0.872412074999655,5267.126404,234.721405,31681.8,31681.8,10265.673626,10265.673626,2,60,3.50387191655872,83.8894320310677,2.50538459681112,0.81180553435949,37.7661395874834,0.0216166176042533,0.159269828738797,6.01500658422399,0.0034428749837415,0.0689750418334033,3.57400008026825,134.976185917088,0.0772577930527295,1.54779349611393,7078.47819998442,7280.94853452702,7925.50850953377,202.4703345426,847.030309549353,"w"
"20",2009,1,1,5,"i","65-75",65,75,414.880495730274,0.642668057474044,940.052303770123,22.7379238705106,0.970438563059534,23.4305650414633,-27.5547281953748,1.6547811985723,64.2668057474044,60.4141587987945,1.46129373648537,0.0623669866219373,388.561536505176,303.406598834471,40.791915920979,1.77442039292586,0.31121000982896,0.245318666381152,-691.003129798886,0.763114333637824,8.0601417734065,0.138960502439856,7.36165106358817,14.4455225425215,375.090351624107,1.13070886703249,9.53858226593502,NA,NA,NA,NA,0.328576404032397,0.246610977674832,0.302452905373413,0.265217827512886,-673.760235013818,0.810028994930558,-699.697958960312,0.801757284467348,5157.434268,258.555245,NA,NA,NA,NA,2,70,2.27379238705106,94.0052303770123,NA,NA,NA,0.0153667221329995,0.182271310679189,NA,0.00280091258402472,0.0727280915534699,3.63578895400139,NA,0.0558701585903682,1.45071646728384,9376.81905710415,8940.61560237692,9606.0999668243,-436.203454727234,229.280909720144,"w"
"21",2009,1,1,5,"i","75-85",75,85,467.966313907205,0.711435152245234,946.705667430729,19.0936306017739,0.901994307789036,21.168238465469,-27.5466551072078,1.84930099244228,71.1435152245234,67.3519690640007,1.35838799940873,0.0641710457686228,459.705051729699,370.758567898471,42.1503039203877,1.83859143869448,0.294465067192268,0.358822528896786,-707.628992409407,1.05877757592299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,80,1.90936306017739,94.6705667430729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9821.10483386755,NA,NA,NA,NA,"w"
