"","year","fence","plot","wtd.mean","wtd.sd","winter.t40.min","winter.t40.mean","winter.t40.sd","t40.filled.min","t40.filled.mean","t40.filled.max","t40.filled.sd","treatment","treatment2"
"60",2010,2,4,26.2558139534884,5.70335332963493,-7.279,-2.66951012185535,2.25146807716698,-0.864,0.754896241830065,2.678,0.906049014055194,"c","c"
"61",2010,2,5,12.1627906976744,3.72207208393479,-7.206,-2.5779304245283,2.12355078298947,-0.471,1.56851239106754,4.263,1.46399064916619,"w","w"
"62",2010,2,6,18.2790697674419,3.60109494853301,-5.306,-2.09845646619497,1.69933085037561,-0.43,2.03695629084967,4.894,1.63213729055697,"w","w"
"63",2010,2,7,18.2790697674419,3.60109494853301,-7.206,-2.5779304245283,2.12355078298947,-0.471,1.56851239106754,4.263,1.46399064916619,"w","w"
"64",2010,2,8,12.1627906976744,3.72207208393479,-5.306,-2.09845646619497,1.69933085037561,-0.43,2.03695629084967,4.894,1.63213729055697,"w","w"
"65",2010,3,1,19.8139534883721,6.09549331553156,-7.5,-2.76898879716981,2.61318917989093,-1.21,0.819177559912854,3.46,1.22333204071006,"c","c"
"66",2010,3,2,25.3488372093023,5.58860967858151,-7.8,-2.87936025943396,2.65779898843529,-4.48,0.0461900871459695,1.52,0.671217487493132,"c","c"
"67",2010,3,3,25.3488372093023,5.58860967858151,-7.5,-2.76898879716981,2.61318917989093,-1.21,0.819177559912854,3.46,1.22333204071006,"c","c"
"68",2010,3,4,19.8139534883721,6.09549331553156,-7.8,-2.87936025943396,2.65779898843529,-4.48,0.0461900871459695,1.52,0.671217487493132,"c","c"
"69",2010,3,5,13.1860465116279,5.23839221950822,-5.782,-2.25604707154088,1.75035168774911,-0.525,2.27891544117647,5.158,1.57674619133348,"w","w"
"70",2010,3,6,18,5.18238775634773,-8.362,-3.10846481918239,2.87842488652417,-5.651,1.85471051198257,5.382,1.99819449487536,"w","w"
"71",2010,3,7,18,5.18238775634773,-5.782,-2.25604707154088,1.75035168774911,-0.525,2.27891544117647,5.158,1.57674619133348,"w","w"
"72",2010,3,8,13.1860465116279,5.23839221950822,-8.362,-3.10846481918239,2.87842488652417,-5.651,1.85471051198257,5.382,1.99819449487536,"w","w"
"73",2010,4,1,21.046511627907,6.98622279705562,-7.071,-2.57592275943396,2.33632435446509,-4.245,0.683587690631808,2.642,1.06708575225204,"c","c"
"74",2010,4,2,27.3255813953488,5.52363290663533,-6.038,-2.35309827044025,1.90975036638035,-2.302,1.24892933006536,3.402,1.16573936156259,"c","c"
"75",2010,4,3,27.3255813953488,5.52363290663533,-7.071,-2.57592275943396,2.33632435446509,-4.245,0.683587690631808,2.642,1.06708575225204,"c","c"
"76",2010,4,4,21.046511627907,6.98622279705562,-6.038,-2.35309827044025,1.90975036638035,-2.302,1.24892933006536,3.402,1.16573936156259,"c","c"
"77",2010,4,5,24.7674418604651,5.7106300599026,-6.12,-2.34445754716981,2.14571231005222,-1.01,1.38833061002179,4,1.38823107880497,"w","w"
"78",2010,4,6,26.1162790697674,5.00575527018927,-7.07,-2.55913522012579,2.22060746032893,-0.44,1.68793981481481,4.29,1.5734227235733,"w","w"
"79",2010,4,7,26.1162790697674,5.00575527018927,-6.12,-2.34445754716981,2.14571231005222,-1.01,1.38833061002179,4,1.38823107880497,"w","w"
"80",2010,4,8,24.7674418604651,5.7106300599026,-7.07,-2.55913522012579,2.22060746032893,-0.44,1.68793981481481,4.29,1.5734227235733,"w","w"
"81",2010,5,1,12.8139534883721,4.15907392366943,-7.2,-2.79667059748428,2.50848100125265,-1.05,0.593108660130719,2.67,0.97686215314757,"c","c"
"82",2010,5,2,19.906976744186,4.87370961426799,-8.14,-3.02292305424528,2.74932258940532,-1.22,0.260735294117647,1.81,0.76258680780651,"c","c"
"83",2010,5,3,19.906976744186,4.87370961426799,-7.2,-2.79667059748428,2.50848100125265,-1.05,0.593108660130719,2.67,0.97686215314757,"c","c"
"84",2010,5,4,12.8139534883721,4.15907392366943,-8.14,-3.02292305424528,2.74932258940532,-1.22,0.260735294117647,1.81,0.76258680780651,"c","c"
"85",2010,5,5,24.8139534883721,4.52114510333435,-4.59,-1.63668238993711,1.55491212760351,-1.18,0.551943082788671,2.36,1.02644698104861,"w","w"
"86",2010,5,6,10.7674418604651,4.38524153269928,-4.98,-1.77338983883648,1.61797139928222,-0.81,0.769496187363834,2.7,1.07124597246739,"w","w"
"87",2010,5,7,10.7674418604651,4.38524153269928,-4.59,-1.63668238993711,1.55491212760351,-1.18,0.551943082788671,2.36,1.02644698104861,"w","w"
"88",2010,5,8,24.8139534883721,4.52114510333435,-4.98,-1.77338983883648,1.61797139928222,-0.81,0.769496187363834,2.7,1.07124597246739,"w","w"
"89",2010,6,1,18.2325581395349,4.1394571147522,-7.72,-2.97183372641509,2.64569958760979,-0.95,0.444281045751634,1.98,0.832595328348267,"c","c"
"90",2010,6,2,15.6511627906977,4.87893294798806,-8.8,-3.18848565251572,2.87549264684411,-1.02,0.996805555555556,3.31,1.26035001257818,"c","c"
"91",2010,6,3,15.6511627906977,4.87893294798806,-7.72,-2.97183372641509,2.64569958760979,-0.95,0.444281045751634,1.98,0.832595328348267,"c","c"
"92",2010,6,4,18.2325581395349,4.1394571147522,-8.8,-3.18848565251572,2.87549264684411,-1.02,0.996805555555556,3.31,1.26035001257818,"c","c"
"93",2010,6,5,9.7906976744186,3.77055092308351,-4.24,-1.50016067216981,1.44999442385782,-1.1,0.883741830065359,6.36,1.23725902037359,"w","w"
"94",2010,6,6,12.7674418604651,4.28083886584731,-3.9,-1.43330227987421,1.26222010868558,-0.724,1.21706862745098,3.508,1.40685723920023,"w","w"
"95",2010,6,7,12.7674418604651,4.28083886584731,-4.24,-1.50016067216981,1.44999442385782,-1.1,0.883741830065359,6.36,1.23725902037359,"w","w"
"96",2010,6,8,9.7906976744186,3.77055092308351,-3.9,-1.43330227987421,1.26222010868558,-0.724,1.21706862745098,3.508,1.40685723920023,"w","w"
"97",2011,1,1,21.2619047619048,7.7618816043205,-8.3,-2.50903793238994,2.75171157067605,-1.67,0.2558401416122,1.83,0.881323566712196,"c","c"
"98",2011,1,2,22.547619047619,8.78524922520111,-7.586,-2.58382036163522,2.38880477275174,-0.721,0.61548720043573,2.319,0.824995011502533,"c","c"
"99",2011,1,3,22.547619047619,8.78524922520111,-8.3,-2.50903793238994,2.75171157067605,-1.67,0.2558401416122,1.83,0.881323566712196,"c","c"
"100",2011,1,4,21.2619047619048,7.7618816043205,-7.586,-2.58382036163522,2.38880477275174,-0.721,0.61548720043573,2.319,0.824995011502533,"c","c"
"101",2011,1,5,30.9047619047619,5.54717912847525,-2.331,-0.745430129716981,0.750527826997779,-0.758,0.700110430283224,2.651,0.938846418628824,"w","w"
"102",2011,1,6,12.0952380952381,8.73124337752292,-1.473,-0.418346010220126,0.345940848886846,-0.578,0.53581045751634,2.374,0.821021977530292,"w","w"
"103",2011,1,7,12.0952380952381,8.73124337752292,-2.331,-0.745430129716981,0.750527826997779,-0.758,0.700110430283224,2.651,0.938846418628824,"w","w"
"104",2011,1,8,30.9047619047619,5.54717912847525,-1.473,-0.418346010220126,0.345940848886846,-0.578,0.53581045751634,2.374,0.821021977530292,"w","w"
"105",2011,2,1,28.3095238095238,6.34952694699682,-8.18,-2.56302967767296,2.73754698737972,-1.59,-0.0115795206971678,1,0.633413252816662,"c","c"
"106",2011,2,2,27.3571428571429,8.94378494814171,-7.271,-2.53168317610063,2.31263938071086,-0.806,0.595774645969499,1.863,0.774205766565052,"c","c"
"107",2011,2,3,27.3571428571429,8.94378494814171,-8.18,-2.56302967767296,2.73754698737972,-1.59,-0.0115795206971678,1,0.633413252816662,"c","c"
"108",2011,2,4,28.3095238095238,6.34952694699682,-7.271,-2.53168317610063,2.31263938071086,-0.806,0.595774645969499,1.863,0.774205766565052,"c","c"
"109",2011,2,5,15.7380952380952,8.29063392736272,-2.486,-1.06284876179245,0.749002090203806,-0.319,1.57057557189542,3.463,1.23338262679501,"w","w"
"110",2011,2,6,20.2857142857143,7.26681637369896,-2.279,-0.990501670597484,0.667622614342477,-0.354,1.71569689542484,3.908,1.27386831647338,"w","w"
"111",2011,2,7,20.2857142857143,7.26681637369896,-2.486,-1.06284876179245,0.749002090203806,-0.319,1.57057557189542,3.463,1.23338262679501,"w","w"
"112",2011,2,8,15.7380952380952,8.29063392736272,-2.279,-0.990501670597484,0.667622614342477,-0.354,1.71569689542484,3.908,1.27386831647338,"w","w"
"113",2011,3,1,22.0476190476191,5.90969596408487,-9.22,-2.73763069968553,2.9310484757491,-1.47,0.483967864923747,2.12,0.954045792482965,"c","c"
"114",2011,3,2,27.7619047619048,6.91343521899886,-8.7,-2.54716686320755,2.86451222583486,-1.97,-0.0782543572984749,1.14,0.644748532486171,"c","c"
"115",2011,3,3,27.7619047619048,6.91343521899886,-9.22,-2.73763069968553,2.9310484757491,-1.47,0.483967864923747,2.12,0.954045792482965,"c","c"
"116",2011,3,4,22.0476190476191,5.90969596408487,-8.7,-2.54716686320755,2.86451222583486,-1.97,-0.0782543572984749,1.14,0.644748532486171,"c","c"
"117",2011,3,5,16.6666666666667,7.73546368189934,-2.842,-1.23054982311321,0.818543169880011,-0.436,1.88403581154684,3.983,1.26115859045322,"w","w"
"118",2011,3,6,22.2380952380952,7.51846352949637,-4.162,-1.36578812893082,1.37292245310198,-1.184,1.5129404956427,4.338,1.5728651593872,"w","w"
"119",2011,3,7,22.2380952380952,7.51846352949637,-2.842,-1.23054982311321,0.818543169880011,-0.436,1.88403581154684,3.983,1.26115859045322,"w","w"
"120",2011,3,8,16.6666666666667,7.73546368189934,-4.162,-1.36578812893082,1.37292245310198,-1.184,1.5129404956427,4.338,1.5728651593872,"w","w"
"121",2011,4,1,25.6190476190476,7.40122725799623,-6.732,-1.95534198113208,2.13942191925535,-1.166,0.271782952069717,1.616,0.729149988206164,"c","c"
"122",2011,4,2,30.9047619047619,5.80920012045453,-5.906,-1.96262696540881,1.83119777511693,-0.925,0.961039624183007,2.525,0.961351020573039,"c","c"
"123",2011,4,3,30.9047619047619,5.80920012045453,-6.732,-1.95534198113208,2.13942191925535,-1.166,0.271782952069717,1.616,0.729149988206164,"c","c"
"124",2011,4,4,25.6190476190476,7.40122725799623,-5.906,-1.96262696540881,1.83119777511693,-0.925,0.961039624183007,2.525,0.961351020573039,"c","c"
"125",2011,4,5,28.0476190476191,9.01205799552745,-2.83,-1.02124115566038,0.909267741358174,-0.58,1.37020152505447,3.86,1.23830104304438,"w","w"
"126",2011,4,6,28.3095238095238,7.45552044686121,-2.62,-1.08865369496855,0.840641416255724,-0.34,1.56166122004357,4.64,1.4071338028178,"w","w"
"127",2011,4,7,28.3095238095238,7.45552044686121,-2.83,-1.02124115566038,0.909267741358174,-0.58,1.37020152505447,3.86,1.23830104304438,"w","w"
"128",2011,4,8,28.0476190476191,9.01205799552745,-2.62,-1.08865369496855,0.840641416255724,-0.34,1.56166122004357,4.64,1.4071338028178,"w","w"
"129",2011,5,1,19.3333333333333,6.81700408650656,-8.34,-2.57540585691824,2.70148827348464,-1.7,0.177013888888889,1.64,0.829788946402485,"c","c"
"130",2011,5,2,21.9047619047619,6.84607604829227,-9.03,-2.9474204009434,2.99990371320542,-1.55,0.0188766339869281,1.24,0.669829517685828,"c","c"
"131",2011,5,3,21.9047619047619,6.84607604829227,-8.34,-2.57540585691824,2.70148827348464,-1.7,0.177013888888889,1.64,0.829788946402485,"c","c"
"132",2011,5,4,19.3333333333333,6.81700408650656,-9.03,-2.9474204009434,2.99990371320542,-1.55,0.0188766339869281,1.24,0.669829517685828,"c","c"
