"","year","block","fence","plot","treatment","depth.cat","depth0","depth1","bulk.density","ash","C","N","soil.stock","ash.stock","C.stock","N.stock","fracModern","fracModernSe","delta14","d14CSe","dryWt","LFracWt","HFracWt","HFracC","LFracC","HFracN","LFracN","LFracF14C","LFracF14CSe","HFracF14C","HFracF14CSe","LFracd14C","LFracd14CSe","HFracd14C","HFracd14CSe","Fe","coreNum","midDepth","percC","bulkAge","LFracAge","HFracAge","LFracOffset","HFracOffset","propLC","propHC","propLN","propHN","stockLC","stockHC","stockLN","stockHN","percL","percH","LFracCtoN","HFracCtoN"
"138",2009,3,6,6,"i","45-55",45,55,0.74527995624083,774.718668512994,91.6864485121423,3.26693655570452,74.527995624083,57.7382295368318,6.83320723350065,0.243478233327703,0.609544632052983,0.177146874124343,-394.79008513969,1.07971763935224,8.0434566906825,2.68778343010492,5.16899227522016,54.9089565665522,230.143486607414,2.43498491458196,7.95640184104853,0.618523307560308,1.14427837371943,0.581867677504341,1.17822242048872,-385.875260607409,7.0776340283918,-422.270217725814,6.8545488919758,32268.7,12,50,9.16864485121423,3976.6812658343,3859.21710412239,4349.96762582996,-117.464161711913,373.28635999566,0.685478692087569,0.314521307912431,0.629500698781585,0.370499301218415,4.68401795718334,2.14918927631731,0.153269718017895,0.0902085153098081,33.4157754988404,64.2633195403152,28.9255735450743,22.5500191963115
"139",2009,3,6,6,"i","55-65",55,65,0.42326888228212,742.454997781498,143.5389118919,5.50626303442757,42.326888228212,31.4258097055748,6.07555548004763,0.233062980013351,0.589202374007623,0.18068616631862,-414.987681201252,1.05473038120981,8.05454899514758,3.27004615099654,4.6001420402691,53.8165002842854,248.742996171433,3.09997314025979,11.2089663775681,0.563482078453513,1.20361030294685,0.515359203869719,1.26213224969873,-440.52506938242,6.69671277722006,-488.305722837769,6.42561244715141,32006.4,12,60,14.35389118919,4249.34104522522,4607.88745170767,5325.00451319771,358.546406482451,1075.66346797248,0.766661828173968,0.233338171826032,0.719914491145805,0.280085508854195,4.65789647150569,1.41765900854194,0.167785416661237,0.0652775633521145,40.5987492653724,57.1123478551118,22.1914303061189,17.3603117992743
"140",2009,3,6,6,"i","65-75",65,75,0.396306190031773,845.790763684536,89.094185601525,2.92604731154954,39.6306190031773,33.5192115119882,3.5308577249724,0.115961066189291,0.396190001954073,0.209511110553061,-606.627464598379,0.830049726151419,8.14474493190985,1.98768212704331,6.08101704401636,47.8445436959553,229.034995190569,2.58997236865574,8.18080469162653,0.418577722141387,1.40394636734177,0.387816813307209,1.47691858057406,-584.398952499361,5.87556618439642,-614.941108130945,5.72758638169391,38904.8,12,70,8.9094185601525,7437.44446459165,6995.88098123379,7609.03578398272,-441.56348335786,171.591319391064,0.610095809940486,0.389904190059514,0.507984459271416,0.492015540728584,2.15416150350166,1.37669622147074,0.0589064195047038,0.0570546466845871,24.4044736042731,74.6618475453034,27.9966340505596,18.4729938724357
"141",2009,3,6,6,"i","75-85",75,85,0.199857121106863,703.954214360042,162.061545352744,5.81,19.9857121106863,14.0690262673041,3.23891538963286,0.116116987363087,0.404409113674402,0.208501461299578,-598.466802289313,0.843198911639801,8.039,2.339,5.79,77.6365704229942,326.492842149454,4.6,12.9,0.403855159292011,1.468462155839,0.395694605972134,1.46189570762167,-599.01681727915,5.9304601786065,-607.119337620116,5.7846424599971,NA,12,80,16.2061545352744,7272.50187886477,7283.51292166184,7447.49521290077,11.0110427970731,174.993334035995,0.629473931127203,0.370526068872797,0.531150155526334,0.468849844473666,2.03881280290059,1.20010258673227,0.061675555897153,0.054441431465934,29.0956586640129,72.0238835676079,25.3095226472445,16.8775153093466
"142",2009,3,6,6,"i","85-95",85,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143",2009,3,6,6,"i","95-105",95,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144",2009,3,6,6,"i","105-115",105,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145",2022,1,1,2,"c","0-5",0,5,0.142835406698565,65.8536585365835,471.435692205172,10.7,7.14177033492823,0.470311704983066,3.36688544141726,0.0764169425837321,NA,NA,NA,NA,1,1,0,0,471.435692205172,0,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,2.5,47.1435692205172,NA,NA,NA,NA,NA,1,0,1,0,3.36688544141726,0,0.0764169425837321,0,100,0,44.0594104864647,NA
"146",2022,1,1,2,"c","5-15",5,15,0.132714892344498,99.9999999999996,436.645275283234,13.3,13.2714892344498,1.32714892344497,5.79493307019479,0.176510806818182,NA,NA,NA,NA,1,1,0,0,436.645275283234,0,13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,10,43.6645275283234,NA,NA,NA,NA,NA,1,0,1,0,5.79493307019479,0,0.176510806818182,0,100,0,32.8304718258071,NA
"147",2022,1,1,2,"c","15-25",15,25,0.248718226101465,378.368350362508,316.674288644608,17.3312721700528,24.8718226101465,9.41071049151006,7.87626673236303,0.431060327021723,NA,NA,NA,NA,1,1,0,0,316.674288644608,0,17.3312721700528,NA,NA,NA,NA,NA,NA,NA,NA,9669.65536405315,14,20,31.6674288644608,NA,NA,NA,NA,NA,1,0,1,0,7.87626673236303,0,0.431060327021723,0,100,0,18.271843263289,NA
